plot_lctn,sgg_cd,emd_cd,plot_gbn,bun,ji,bd_rgst_pk,dstrct_gbn_cd,dstrct_gbn_nm,dstrct_cd,dstrct_nm,etc_dstrct_nm,crtn_day
서울특별시 영등포구 당산동3가 299번지,11560,11300,0,299,0,11560-8787,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 299번지,11560,11300,0,299,0,11560-8787,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 309번지,11560,11300,0,309,0,11560-100270808,1,용도지역코드,UQA330,준공업지역,준공업지역,20210517
서울특별시 영등포구 당산동3가 309번지,11560,11300,0,309,0,11560-100270808,3,용도구역코드,UQQ300,지구단위계획구역,지구단위계획구역,20210517
서울특별시 영등포구 당산동3가 313번지,11560,11300,0,313,0,11560-8800,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 313번지,11560,11300,0,313,0,11560-8800,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 315번지,11560,11300,0,315,0,11560-9042,1,용도지역코드,,,준공업지역,20210507
서울특별시 영등포구 당산동3가 321번지,11560,11300,0,321,0,11560-8804,1,용도지역코드,,,준공업지역,20170512
서울특별시 영등포구 당산동3가 321번지,11560,11300,0,321,0,11560-8804,2,용도지구코드,,,주차장정비지구,20170512
서울특별시 영등포구 당산동3가 322번지,11560,11300,0,322,0,11560-100256589,1,용도지역코드,UQA330,준공업지역,준공업지역,20191231
서울특별시 영등포구 당산동3가 322번지,11560,11300,0,322,0,11560-100256589,3,용도구역코드,UQQ300,지구단위계획구역,지구단위계획구역,20191231
서울특별시 영등포구 당산동3가 325번지,11560,11300,0,325,0,11560-8809,3,용도구역코드,302,제2종지구단위계획구역,제2종지구단위계획구역,20200922
서울특별시 영등포구 당산동3가 325번지,11560,11300,0,325,0,11560-8809,1,용도지역코드,1230,준공업지역,준공업지역,20200922
서울특별시 영등포구 당산동3가 326-1번지,11560,11300,0,326,1,11560-8810,1,용도지역코드,1230,준공업지역,준공업지역,20230925
서울특별시 영등포구 당산동3가 326-2번지,11560,11300,0,326,2,11560-8811,1,용도지역코드,,,준공업지역,20200331
서울특별시 영등포구 당산동3가 326-2번지,11560,11300,0,326,2,11560-8811,2,용도지구코드,,,주차장정비지구,20200331
서울특별시 영등포구 당산동3가 327번지,11560,11300,0,327,0,11560-8813,2,용도지구코드,,,주차장정비지구,20190315
서울특별시 영등포구 당산동3가 327번지,11560,11300,0,327,0,11560-8813,1,용도지역코드,,,준공업지역,20190315
서울특별시 영등포구 당산동3가 32번지,11560,11300,0,32,0,11560-8526,1,용도지역코드,1230,준공업지역,준공업지역,20170613
서울특별시 영등포구 당산동3가 332번지,11560,11300,0,332,0,11560-8818,1,용도지역코드,,,준공업지역,20200331
서울특별시 영등포구 당산동3가 333번지,11560,11300,0,333,0,11560-8819,1,용도지역코드,1230,준공업지역,준공업지역,20170728
서울특별시 영등포구 당산동3가 334번지,11560,11300,0,334,0,11560-8821,2,용도지구코드,,,주차장정비지구,20170304
서울특별시 영등포구 당산동3가 334번지,11560,11300,0,334,0,11560-8821,1,용도지역코드,,,준공업지역,20170304
서울특별시 영등포구 당산동3가 335번지,11560,11300,0,335,0,11560-8822,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 335번지,11560,11300,0,335,0,11560-8822,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 338번지,11560,11300,0,338,0,11560-8823,1,용도지역코드,,,준공업지역,20220825
서울특별시 영등포구 당산동3가 33번지,11560,11300,0,33,0,11560-8527,2,용도지구코드,,,주차장정비지구,20230209
서울특별시 영등포구 당산동3가 33번지,11560,11300,0,33,0,11560-8527,1,용도지역코드,,,준공업지역,20230209
서울특별시 영등포구 당산동3가 340번지,11560,11300,0,340,0,11560-8826,1,용도지역코드,,,준공업지역,20180104
서울특별시 영등포구 당산동3가 340번지,11560,11300,0,340,0,11560-1917,1,용도지역코드,,,준공업지역,20111021
서울특별시 영등포구 당산동3가 340번지,11560,11300,0,340,0,11560-8825,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 341번지,11560,11300,0,341,0,11560-8827,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 341번지,11560,11300,0,341,0,11560-8827,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 342-6번지,11560,11300,0,342,6,11560-8830,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 342-6번지,11560,11300,0,342,6,11560-8830,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 342-7번지,11560,11300,0,342,7,11560-8831,2,용도지구코드,,,주차장정비지구,20230904
서울특별시 영등포구 당산동3가 342-7번지,11560,11300,0,342,7,11560-8831,1,용도지역코드,,,준공업지역,20230904
서울특별시 영등포구 당산동3가 349번지,11560,11300,0,349,0,11560-8832,1,용도지역코드,,,준공업지역,20170224
서울특별시 영등포구 당산동3가 350번지,11560,11300,0,350,0,11560-8833,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 354번지,11560,11300,0,354,0,11560-8837,1,용도지역코드,,,준공업지역,20171118
서울특별시 영등포구 당산동3가 357번지,11560,11300,0,357,0,11560-8839,1,용도지역코드,,,준공업지역,20200424
서울특별시 영등포구 당산동3가 358번지,11560,11300,0,358,0,11560-8840,1,용도지역코드,,,준공업지역,20170209
서울특별시 영등포구 당산동3가 358번지,11560,11300,0,358,0,11560-8840,2,용도지구코드,,,주차장정비지구,20170209
서울특별시 영등포구 당산동3가 359번지,11560,11300,0,359,0,11560-8841,1,용도지역코드,,,준공업지역,20170419
서울특별시 영등포구 당산동3가 359번지,11560,11300,0,359,0,11560-8841,2,용도지구코드,,,주차장정비지구,20170419
서울특별시 영등포구 당산동3가 360번지,11560,11300,0,360,0,11560-8842,2,용도지구코드,,,주차장정비지구,20200331
서울특별시 영등포구 당산동3가 360번지,11560,11300,0,360,0,11560-8842,1,용도지역코드,,,준공업지역,20200331
서울특별시 영등포구 당산동3가 361번지,11560,11300,0,361,0,11560-8843,2,용도지구코드,,,주차장정비지구,20170321
서울특별시 영등포구 당산동3가 361번지,11560,11300,0,361,0,11560-8843,1,용도지역코드,,,준공업지역,20170321
서울특별시 영등포구 당산동3가 362번지,11560,11300,0,362,0,11560-8844,2,용도지구코드,,,주차장정비지구,20200320
서울특별시 영등포구 당산동3가 362번지,11560,11300,0,362,0,11560-8844,1,용도지역코드,,,준공업지역,20200320
서울특별시 영등포구 당산동3가 365번지,11560,11300,0,365,0,11560-8847,1,용도지역코드,,,준공업지역,20170518
서울특별시 영등포구 당산동3가 365번지,11560,11300,0,365,0,11560-8847,2,용도지구코드,,,주차장정비지구,20170518
서울특별시 영등포구 당산동3가 370-5번지,11560,11300,0,370,5,11560-9045,1,용도지역코드,,,준공업지역,20240308
서울특별시 영등포구 당산동3가 370번지,11560,11300,0,370,0,11560-8849,1,용도지역코드,1230,준공업지역,준공업지역,20240304
서울특별시 영등포구 당산동3가 373번지,11560,11300,0,373,0,11560-8852,2,용도지구코드,,,주차장정비지구,20170527
서울특별시 영등포구 당산동3가 373번지,11560,11300,0,373,0,11560-8852,1,용도지역코드,,,준공업지역,20170527
서울특별시 영등포구 당산동3가 375번지,11560,11300,0,375,0,11560-8854,1,용도지역코드,,,준공업지역,20170316
서울특별시 영등포구 당산동3가 375번지,11560,11300,0,375,0,11560-8854,2,용도지구코드,,,주차장정비지구,20170316
서울특별시 영등포구 당산동3가 379-2번지,11560,11300,0,379,2,11560-8858,2,용도지구코드,,,주차장정비지구,20170728
서울특별시 영등포구 당산동3가 379-2번지,11560,11300,0,379,2,11560-8858,1,용도지역코드,,,준공업지역,20170728
서울특별시 영등포구 당산동3가 385-1번지,11560,11300,0,385,1,11560-590,1,용도지역코드,1230,준공업지역,,20180320
서울특별시 영등포구 당산동3가 385-1번지,11560,11300,0,385,1,11560-590,2,용도지구코드,260,주차장정비지구,,20180320
서울특별시 영등포구 당산동3가 385번지,11560,11300,0,385,0,11560-8862,3,용도구역코드,990,기타구역,대공방어협조구역,20190530
서울특별시 영등포구 당산동3가 385번지,11560,11300,0,385,0,11560-8862,1,용도지역코드,1230,준공업지역,준공업지역,20190530
서울특별시 영등포구 당산동3가 385번지,11560,11300,0,385,0,11560-100199115,1,용도지역코드,1230,준공업지역,준공업지역,20200427
서울특별시 영등포구 당산동3가 385번지,11560,11300,0,385,0,11560-100199115,3,용도구역코드,990,기타구역,대공방어협조구역,20200427
서울특별시 영등포구 당산동3가 386-3번지,11560,11300,0,386,3,11560-1235,1,용도지역코드,1230,준공업지역,준공업지역,20201126
서울특별시 영등포구 당산동3가 386-7번지,11560,11300,0,386,7,11560-8872,1,용도지역코드,UQA001,도시지역,,20171118
서울특별시 영등포구 당산동3가 386-7번지,11560,11300,0,386,7,11560-8872,1,용도지역코드,UQA330,준공업지역,,20171118
서울특별시 영등포구 당산동3가 388-1번지,11560,11300,0,388,1,11560-8877,1,용도지역코드,1230,준공업지역,준공업지역,20171205
서울특별시 영등포구 당산동3가 388번지,11560,11300,0,388,0,11560-8876,1,용도지역코드,,,준공업지역,20190530
서울특별시 영등포구 당산동3가 388번지,11560,11300,0,388,0,11560-8876,2,용도지구코드,,,주차장정비지구,20190530
서울특별시 영등포구 당산동3가 393-2번지,11560,11300,0,393,2,11560-8884,2,용도지구코드,103,일반미관지구,일반미관지구,20190530
서울특별시 영등포구 당산동3가 393-2번지,11560,11300,0,393,2,11560-8884,1,용도지역코드,1230,준공업지역,준공업지역,20190530
서울특별시 영등포구 당산동3가 393-2번지,11560,11300,0,393,2,11560-8884,1,용도지역코드,0100,도시지역,도시지역,20190530
서울특별시 영등포구 당산동3가 393번지,11560,11300,0,393,0,11560-100268108,1,용도지역코드,UQA330,준공업지역,준공업지역,20210726
서울특별시 영등포구 당산동3가 393번지,11560,11300,0,393,0,11560-100268108,3,용도구역코드,UMZ100,가축사육제한구역,가축사육제한구역,20210726
서울특별시 영등포구 당산동3가 393번지,11560,11300,0,393,0,11560-100268108,1,용도지역코드,UQA001,도시지역,도시지역,20210726
서울특별시 영등포구 당산동3가 395-12번지,11560,11300,0,395,12,11560-100261572,1,용도지역코드,UQA330,준공업지역,준공업지역,20200925
서울특별시 영등포구 당산동3가 395-16번지,11560,11300,0,395,16,11560-100229648,1,용도지역코드,UQA330,준공업지역,준공업지역,20190530
서울특별시 영등포구 당산동3가 395-17번지,11560,11300,0,395,17,11560-100234548,1,용도지역코드,UQA001,도시지역,도시지역,20200427
서울특별시 영등포구 당산동3가 395-17번지,11560,11300,0,395,17,11560-100234548,1,용도지역코드,UQA330,준공업지역,준공업지역,20200427
서울특별시 영등포구 당산동3가 395-1번지,11560,11300,0,395,1,11560-100255489,1,용도지역코드,UQA01X,도시지역,도시지역,20191122
서울특별시 영등포구 당산동3가 395-1번지,11560,11300,0,395,1,11560-100255489,1,용도지역코드,UMK600,한강폐기물매립시설설치제한지역,(한강)폐기물매립시설 설치제한지역,20191122
서울특별시 영등포구 당산동3가 395-1번지,11560,11300,0,395,1,11560-100255489,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20191122
서울특별시 영등포구 당산동3가 395-1번지,11560,11300,0,395,1,11560-100255489,1,용도지역코드,UDX200,가로구역별최고높이제한지역,가로구역별 최고높이 제한지역,20191122
서울특별시 영등포구 당산동3가 395-1번지,11560,11300,0,395,1,11560-100255489,1,용도지역코드,UQA330,준공업지역,준공업지역,20191122
서울특별시 영등포구 당산동3가 395-21번지,11560,11300,0,395,21,11560-100249704,1,용도지역코드,UQA330,준공업지역,준공업지역,20181129
서울특별시 영등포구 당산동3가 395-21번지,11560,11300,0,395,21,11560-100249704,1,용도지역코드,UDX200,가로구역별최고높이제한지역,가로구역별최고높이제한지역,20181129
서울특별시 영등포구 당산동3가 395-21번지,11560,11300,0,395,21,11560-100249704,1,용도지역코드,UQA001,도시지역,도시지역,20181129
서울특별시 영등포구 당산동3가 395-25번지,11560,11300,0,395,25,11560-8901,1,용도지역코드,0100,도시지역,도시지역,20220829
서울특별시 영등포구 당산동3가 395-25번지,11560,11300,0,395,25,11560-8901,1,용도지역코드,1230,준공업지역,준공업지역,20220829
서울특별시 영등포구 당산동3가 395-26번지,11560,11300,0,395,26,11560-8902,1,용도지역코드,,,준공업지역,20231207
서울특별시 영등포구 당산동3가 395-31번지,11560,11300,0,395,31,11560-100255348,1,용도지역코드,UQA330,준공업지역,준공업지역,20230824
서울특별시 영등포구 당산동3가 395-32번지,11560,11300,0,395,32,11560-100280370,1,용도지역코드,UQA330,준공업지역,준공업지역,20220930
서울특별시 영등포구 당산동3가 395-35번지,11560,11300,0,395,35,11560-100248740,1,용도지역코드,UQA330,준공업지역,준공업지역,20211109
서울특별시 영등포구 당산동3가 395-35번지,11560,11300,0,395,35,11560-100248740,3,용도구역코드,UMZ100,가축사육제한구역,가축사육제한구역,20211109
서울특별시 영등포구 당산동3가 395-37번지,11560,11300,0,395,37,11560-100232794,2,용도지구코드,UNE200,대공방어협조구역,대공방어협조구역,20190530
