carpark_nm,carpark_gbn,carpark_type,slots,lon,lat
신길5동 01구역,거주자우선,구간,,126.90710717909,37.5008205725905
신길5동 01구역,거주자우선,구간,,126.907053449834,37.5008295403852
신길5동 01구역,거주자우선,구간,,126.907011029639,37.5008385170581
신길5동 01구역,거주자우선,구간,,126.90696579055,37.5008407339531
신길5동 01구역,거주자우선,구간,,126.906917710208,37.5008542111631
신길5동 01구역,거주자우선,구간,,126.906866813771,37.5008586760766
신길5동 01구역,거주자우선,구간,,126.906813090058,37.5008631387379
신길5동 01구역,거주자우선,구간,,126.907265503298,37.5008229494967
신길5동 01구역,거주자우선,구간,,126.90720043711,37.5008544336003
신길5동 01구역,거주자우선,구간,,126.907143849888,37.5008881768472
신길5동 02구역,거주자우선,구간,,126.905276378732,37.4998144973383
신길5동 02구역,거주자우선,구간,,126.905211338213,37.4998257077413
신길5동 02구역,거주자우선,구간,,126.905132147273,37.4998481693184
신길5동 02구역,거주자우선,구간,,126.905061440833,37.4998683851467
신길5동 02구역,거주자우선,구간,,126.904976606757,37.4998818320259
신길5동 02구역,거주자우선,구간,,126.904886109613,37.4999020318282
신길5동 02구역,거주자우선,구간,,126.90482955066,37.4999132488493
신길5동 02구역,거주자우선,구간,,126.904784300626,37.4999244749588
신길5동 02구역,거주자우선,구간,,126.904739047716,37.4999379535632
신길5동 02구역,거주자우선,구간,,126.904575016532,37.4999783664377
신길5동 02구역,거주자우선,구간,,126.904518448871,37.499996340846
신길5동 02구역,거주자우선,구간,,126.904439248933,37.500025559494
신길5동 02구역,거주자우선,구간,,126.904379848221,37.500048036573
신길5동 02구역,거주자우선,구간,,126.904292157831,37.5000840057926
신길5동 02구역,거주자우선,구간,,126.904246896108,37.5001042417443
신길5동 02구역,거주자우선,구간,,126.904198804241,37.5001267278978
신길5동 02구역,거주자우선,구간,,126.904156375467,37.500142461083
신길5동 02구역,거주자우선,구간,,126.904116762397,37.5001672065961
신길5동 02구역,거주자우선,구간,,126.904696464569,37.5000753226013
신길5동 02구역,거주자우선,구간,,126.90446169751,37.5001584760043
신길5동 02구역,거주자우선,구간,,126.904388148993,37.5001899517019
신길5동 02구역,거주자우선,구간,,126.904266508494,37.500243913534
신길5동 02구역,거주자우선,구간,,126.904062805586,37.5003541214836
신길5동 02구역,거주자우선,구간,,126.903895859269,37.5004621064737
신길5동 02구역,거주자우선,구간,,126.903779858035,37.5005273349607
신길5동 02구역,거주자우선,구간,,126.903743071894,37.5005520826493
신길5동 02구역,거주자우선,구간,,126.903711931569,37.500583592471
신길5동 02구역,거주자우선,구간,,126.903661009082,37.5006083286105
신길5동 02구역,거주자우선,구간,,126.903451591762,37.5007635811218
신길5동 02구역,거주자우선,구간,,126.903406297483,37.500808594378
신길5동 02구역,거주자우선,구간,,126.903352524248,37.5008513481656
신길5동 02구역,거주자우선,구간,,126.903304420016,37.5008828439982
신길5동 02구역,거주자우선,구간,,126.903244983407,37.5009323506428
신길5동 02구역,거주자우선,구간,,126.902656545384,37.5012134314775
신길5동 02구역,거주자우선,구간,,126.902611250357,37.5012584444243
신길5동 02구역,거주자우선,구간,,126.902574437132,37.5013034643488
신길5동 02구역,거주자우선,구간,,126.902523502068,37.5013372100399
신길5동 02구역,거주자우선,구간,,126.902481031245,37.50138447778
신길5동 02구역,거주자우선,구간,,126.902427274656,37.501413716072
신길5동 02구역,거주자우선,구간,,126.90237632772,37.5014564717447
신길5동 02구역,거주자우선,구간,,126.902339525992,37.5014924815483
신길5동 02구역,거주자우선,구간,,126.902291406247,37.501535239521
신길5동 02구역,거주자우선,구간,,126.902246119616,37.5015734947905
신길5동 02구역,거주자우선,구간,,126.902200827063,37.5016162550652
신길5동 02구역,거주자우선,구간,,126.902152724796,37.5016454979119
신길5동 02구역,거주자우선,구간,,126.902118761929,37.5016724999416
신길5동 02구역,거주자우선,구간,,126.902073466302,37.5017175126778
신길5동 02구역,거주자우선,구간,,126.902025358033,37.5017512604947
신길5동 02구역,거주자우선,구간,,126.901985722799,37.5017917728636
신길5동 02구역,거주자우선,구간,,126.901929120743,37.5018345236481
신길5동 02구역,거주자우선,구간,,126.901892318615,37.5018705333096
신길5동 02구역,거주자우선,구간,,126.901841371064,37.5019132887474
신길5동 02구역,거주자우선,구간,,126.901798908335,37.5019537987029
신길5동 02구역,거주자우선,구간,,126.901759281725,37.5019875534603
신길5동 02구역,거주자우선,구간,,126.901713994549,37.5020258085221
신길5동 02구역,거주자우선,구간,,126.901572466283,37.5021495789347
신길5동 02구역,거주자우선,구간,,126.901535651996,37.5021945985272
신길5동 02구역,거주자우선,구간,,126.901464900936,37.502246347346
신길5동 02구역,거주자우선,구간,,126.901408286393,37.5022981079212
신길5동 02구역,거주자우선,구간,,126.901348841482,37.5023521186186
신길5동 02구역,거주자우선,구간,,126.901289414279,37.5023926142193
신길5동 02구역,거주자우선,구간,,126.901229969209,37.5024466248558
신길5동 02구역,거주자우선,구간,,126.901162042061,37.5025006283654
신길5동 02구역,거주자우선,구간,,126.90108563876,37.5025501197113
신길5동 02구역,거주자우선,구간,,126.901040321171,37.5026108996197
신길5동 02구역,거주자우선,구간,,126.90098937858,37.5026491496615
신길5동 02구역,거주자우선,구간,,126.900944093587,37.5026851519118
신길5동 02구역,거주자우선,구간,,126.902894072095,37.501186596799
신길5동 02구역,거주자우선,구간,,126.90284312266,37.5012316051869
신길5동 02구역,거주자우선,구간,,126.902789354641,37.5012698536911
신길5동 02구역,거주자우선,구간,,126.902526098029,37.5015151607814
신길5동 02구역,거주자우선,구간,,126.902492129497,37.5015466679422
신길5동 02구역,거주자우선,구간,,126.902444012734,37.5015871734653
신길5동 02구역,거주자우선,구간,,126.902404383677,37.5016231809534
신길5동 02구역,거주자우선,구간,,126.902353445386,37.5016591790803
신길5동 02구역,거주자우선,구간,,126.902316649416,37.5016906838526
신길5동 02구역,거주자우선,구간,,126.902279838737,37.5017334511701
신길5동 02구역,거주자우선,구간,,126.902209079812,37.501791957974
신길5동 02구역,거주자우선,구간,,126.902149662336,37.5018256964786
신길5동 02구역,거주자우선,구간,,126.901996808262,37.5019629731047
신길5동 02구역,거주자우선,구간,,126.901962839305,37.5019944801103
신길5동 02구역,거주자우선,개별,,126.901413588596,37.5025661614544
신길5동 02구역,거주자우선,개별,,126.901390949194,37.5025819101525
신길5동 02구역,거주자우선,개별,,126.901345655544,37.5026246700904
신길5동 03구역,거주자우선,구간,,126.902164577714,37.5012287926563
신길5동 03구역,거주자우선,구간,,126.902257980811,37.5011500319849
신길5동 03구역,거주자우선,구간,,126.902289110241,37.5011275325971
신길5동 03구역,거주자우선,구간,,126.902328739092,37.5010915251444
신길5동 03구역,거주자우선,구간,,126.902368364971,37.5010577701897
신길5동 03구역,거주자우선,구간,,126.902419305777,37.5010195195405
신길5동 03구역,거주자우선,구간,,126.902441959144,37.5009925080819
신길5동 03구역,거주자우선,구간,,126.902492905727,37.500949752377
신길5동 03구역,거주자우선,구간,,126.902546676595,37.5009092514938
신길5동 03구역,거주자우선,구간,,126.902591977301,37.5008597335454
신길5동 03구역,거주자우선,구간,,126.902509673142,37.5011006846585
신길5동 03구역,거주자우선,구간,,126.902461547886,37.501147947727
신길5동 03구역,거주자우선,구간,,126.902410595287,37.5011952084399
신길5동 03구역,거주자우선,구간,,126.902368127407,37.501240223629
신길5동 03구역,거주자우선,구간,,126.902331331649,37.5012717284085
신길5동 03구역,거주자우선,구간,,126.902303023587,37.5012987351681
신길5동 03구역,거주자우선,구간,,126.902243588924,37.5013459887925
신길5동 03구역,거주자우선,구간,,126.902181332775,37.5013887350224
신길5동 03구역,거주자우선,구간,,126.902124713494,37.501445000973
신길5동 03구역,거주자우선,구간,,126.902065278603,37.5014922545061
신길5동 03구역,거주자우선,구간,,126.902008676819,37.5015350053314
신길5동 03구역,거주자우선,구간,,126.901960553913,37.5015800156801
신길5동 03구역,거주자우선,구간,,126.90191808849,37.5016227781924
신길5동 03구역,거주자우선,구간,,126.901864307927,37.5016700363174
신길5동 03구역,거주자우선,구간,,126.901799221041,37.5017150325055
신길5동 03구역,거주자우선,구간,,126.901742604179,37.5017690457577
신길5동 03구역,거주자우선,구간,,126.901688829306,37.5018117987788
신길5동 03구역,거주자우선,구간,,126.901646375417,37.5018455511462
신길5동 03구역,거주자우선,구간,,126.901054787792,37.5023608827408
신길5동 03구역,거주자우선,구간,,126.901017990933,37.5023923871036
신길5동 03구역,거주자우선,구간,,126.900975539387,37.5024238867148
신길5동 03구역,거주자우선,구간,,126.900927421243,37.5024643916121
신길5동 03구역,거주자우선,구간,,126.90087646976,37.5025093991391
신길5동 03구역,거주자우선,구간,,126.900836848399,37.502538648561
신길5동 03구역,거주자우선,구간,,126.90110574798,37.5023091176023
신길5동 03구역,거주자우선,구간,,126.901168017383,37.5022573619036
신길5동 03구역,거주자우선,구간,,126.901224629094,37.5022078539545
신길5동 03구역,거주자우선,구간,,126.901267086345,37.5021718492301
신길5동 03구역,거주자우선,구간,,126.903089905588,37.5006056089696
신길5동 03구역,거주자우선,구간,,126.903129539597,37.5005650962204
신길5동 03구역,거주자우선,구간,,126.903166334673,37.5005335911876
신길5동 03구역,거주자우선,구간,,126.903205962788,37.500497583436
신길5동 03구역,거주자우선,구간,,126.903256905693,37.5004570799088
신길5동 03구역,거주자우선,구간,,126.903307854352,37.5004120713355
신길5동 03구역,거주자우선,구간,,126.90334465218,37.5003783137342
신길5동 03구역,거주자우선,구간,,126.903389931724,37.500344563058
신길5동 03구역,거주자우선,구간,,126.903426735285,37.5003063004066
신길5동 03구역,거주자우선,구간,,126.903477672142,37.5002703018067
신길5동 03구역,거주자우선,구간,,126.903528614745,37.5002297981604
신길5동 03구역,거주자우선,구간,,126.903582384538,37.5001892967994
신길5동 03구역,거주자우선,구간,,126.903630485313,37.5001600533612
신길5동 03구역,거주자우선,구간,,126.903670104327,37.5001308029872
신길5동 03구역,거주자우선,구간,,126.904346231682,37.4998047377896
신길5동 03구역,거주자우선,구간,,126.904402802111,37.4997845109507
신길5동 03구역,거주자우선,구간,,126.90445936677,37.4997687891091
신길5동 03구역,거주자우선,구간,,126.904586640749,37.499730599226
신길5동 03구역,거주자우선,구간,,126.904657347186,37.4997103836814
신길5동 03구역,거주자우선,구간,,126.904733702311,37.499694677679
신길5동 03구역,거주자우선,구간,,126.904804394377,37.4996857246077
신길5동 03구역,거주자우선,구간,,126.90490054573,37.499665529419
신길5동 03구역,거주자우선,구간,,126.904976900759,37.4996498232592
신길5동 03구역,거주자우선,구간,,126.903375853528,37.5002995012567
신길5동 03구역,거주자우선,구간,,126.903322089353,37.5003354974988
신길5동 03구역,거주자우선,구간,,126.903279622507,37.5003805130236
신길5동 03구역,거주자우선,구간,,126.903237167237,37.500416518485
신길5동 03구역,거주자우선,구간,,126.903191881765,37.500454774126
신길5동 03구역,거주자우선,구간,,126.903149420592,37.5004952845791
신길5동 03구역,거주자우선,구간,,126.903098483425,37.5005312830357
신길5동 03구역,거주자우선,구간,,126.903044707301,37.5005762891972
신길5동 03구역,거주자우선,구간,,126.902577917048,37.5008011565831
신길5동 03구역,거주자우선,구간,,126.902526970615,37.500843912326
신길5동 03구역,거주자우선,구간,,126.902473188064,37.5008934232474
